id,hand_player,bot_card_high,bot_card_suit_high,bot_card_medium,bot_card_suit_medium,bot_card_low,bot_card_suit_low,human_card_high,human_card_suit_high,human_card_medium,human_card_suit_medium,human_card_low,human_card_suit_low,bot_play_1,human_play_1,bot_play_2,human_play_2,bot_play_3,human_play_3,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,bot_points_envido,human_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,bot_points_flor,human_flor_points,who_won_flor,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,bot_old_points,human_old_points,bot_new_points,human_new_points,bot_hand_balance,human_hand_balance,bot_hand_quality,human_hand_quality
766,2,8,ESPADAS,7,ESPADAS,3,COPAS,8,COPAS,2,COPAS,1,ESPADAS,-10,8,-10,1,-10,1,2,2,2,2,0,0,26,25,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,7,7,7,9,0,2,0,0
767,1,12,OURO,6,ESPADAS,3,ESPADAS,24,BASTOS,2,BASTOS,1,COPAS,12,24,3,1,-15,1,2,1,2,0,0,0,6,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,2,3,0,0,1,2,2,7,9,7,11,0,2,0,0
768,2,52,ESPADAS,50,ESPADAS,16,COPAS,7,BASTOS,4,BASTOS,2,OURO,16,7,-46,1,-46,1,1,1,1,2,0,0,23,7,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,7,11,8,12,1,1,0,0
769,1,16,COPAS,4,BASTOS,3,ESPADAS,8,COPAS,3,ESPADAS,1,ESPADAS,16,8,4,1,-15,1,1,2,2,1,0,0,29,30,0,0,0,2,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,8,12,8,16,0,4,0,0
770,2,8,OURO,6,ESPADAS,2,OURO,24,ESPADAS,3,OURO,2,COPAS,2,24,6,2,-46,1,2,1,1,2,0,0,25,29,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,8,16,9,17,1,1,0,0
771,1,16,BASTOS,16,OURO,6,OURO,50,COPAS,2,BASTOS,1,COPAS,16,1,6,1,-46,1,1,1,1,0,0,0,2,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,9,17,10,17,1,0,0,0
772,2,3,OURO,2,BASTOS,1,BASTOS,52,BASTOS,7,ESPADAS,1,OURO,2,1,1,7,-15,1,1,2,2,1,0,0,29,4,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,10,17,11,18,1,1,0,0
773,1,52,ESPADAS,3,ESPADAS,1,COPAS,12,ESPADAS,7,COPAS,3,OURO,3,7,-15,1,-15,1,2,2,2,0,0,0,31,21,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,11,18,14,19,3,1,0,0
774,2,16,OURO,7,BASTOS,4,ESPADAS,24,COPAS,8,BASTOS,7,BASTOS,4,24,7,7,-15,NULL,2,0,2,0,0,0,7,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,14,19,14,20,0,1,0,0
775,1,24,OURO,7,COPAS,6,ESPADAS,24,BASTOS,24,BASTOS,8,OURO,24,8,6,1,-15,1,1,2,2,2,0,0,3,3,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,14,20,14,22,0,2,0,0
776,2,24,ESPADAS,8,OURO,7,OURO,50,BASTOS,24,BASTOS,16,ESPADAS,24,16,7,24,-10,50,1,2,2,1,0,0,3,3,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,14,22,15,24,1,2,0,0
778,1,8,BASTOS,1,COPAS,1,COPAS,42,BASTOS,12,ESPADAS,2,OURO,-10,1,-10,1,-10,1,2,2,2,1,0,0,24,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,2,0,3,1,1,1,0,0
779,2,16,OURO,16,BASTOS,6,ESPADAS,50,ESPADAS,24,BASTOS,1,BASTOS,6,24,16,1,16,50,2,1,2,2,0,0,2,25,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,2,3,0,0,0,2,3,3,1,3,5,0,4,0,0
780,1,40,OURO,16,OURO,12,OURO,8,COPAS,8,COPAS,6,BASTOS,16,6,-46,1,-46,1,1,1,1,1,0,0,28,0,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,3,5,5,5,2,0,0,0
781,2,40,OURO,16,COPAS,6,BASTOS,42,COPAS,24,ESPADAS,7,ESPADAS,40,24,6,7,-10,42,1,2,2,2,0,0,22,27,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,5,5,5,8,0,3,0,0
782,1,24,ESPADAS,8,ESPADAS,8,COPAS,3,COPAS,2,BASTOS,1,OURO,24,1,-46,1,-46,1,1,1,1,2,0,0,23,6,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,5,8,6,9,1,1,0,0
783,2,16,BASTOS,7,ESPADAS,3,OURO,8,BASTOS,2,OURO,1,OURO,-46,1,-46,1,-46,1,1,1,1,0,0,0,22,29,0,0,0,2,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,6,9,7,12,1,3,0,0
784,1,24,OURO,4,OURO,2,ESPADAS,42,BASTOS,16,ESPADAS,16,BASTOS,24,42,-15,1,-15,1,2,2,2,1,0,0,28,29,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,7,12,7,15,0,3,0,0
785,2,16,BASTOS,8,BASTOS,7,COPAS,24,ESPADAS,16,BASTOS,16,ESPADAS,7,24,-10,16,-10,0,2,2,2,1,0,0,22,3,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,7,15,8,16,1,1,0,0
786,1,6,COPAS,2,COPAS,1,COPAS,16,ESPADAS,7,COPAS,4,BASTOS,-10,1,-10,1,-10,1,2,2,2,0,0,0,24,22,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,8,16,8,17,0,1,0,0
787,2,52,ESPADAS,16,BASTOS,2,OURO,24,BASTOS,24,COPAS,12,COPAS,2,24,16,12,52,24,2,1,1,1,0,0,27,24,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,3,2,3,1,3,0,1,4,8,17,14,17,6,0,0,0
788,1,24,BASTOS,4,ESPADAS,1,COPAS,24,COPAS,2,ESPADAS,1,OURO,24,1,4,1,-46,1,1,1,1,0,0,0,7,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,14,17,15,17,1,0,0,0
789,2,24,OURO,8,OURO,2,ESPADAS,12,OURO,6,OURO,4,BASTOS,24,12,2,4,-15,1,1,2,2,0,0,0,28,7,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,15,17,18,18,3,1,0,0
790,1,24,ESPADAS,24,COPAS,12,ESPADAS,50,OURO,7,BASTOS,2,OURO,24,2,12,50,24,7,1,2,1,0,0,0,3,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,18,18,20,18,2,0,0,0
791,2,16,ESPADAS,4,ESPADAS,1,OURO,24,BASTOS,16,OURO,2,COPAS,1,24,-10,16,-10,0,2,2,2,2,0,0,26,25,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,20,18,22,19,2,1,0,0
792,2,16,OURO,6,COPAS,3,COPAS,40,ESPADAS,16,OURO,3,ESPADAS,3,40,6,3,16,16,2,1,0,0,0,0,6,7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,0,2,2,22,21,22,23,0,2,0,0
793,1,50,BASTOS,16,COPAS,12,OURO,42,OURO,8,ESPADAS,2,ESPADAS,16,42,-46,2,-46,1,2,1,1,0,0,2,2,32,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,22,23,23,24,1,1,0,0
795,1,52,ESPADAS,24,ESPADAS,8,COPAS,16,ESPADAS,12,OURO,2,BASTOS,24,2,8,12,52,16,1,2,1,0,0,0,24,5,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,3,1,3,0,0,0,1,3,2,0,8,0,6,0,0,0
796,2,7,COPAS,3,ESPADAS,1,BASTOS,52,ESPADAS,8,ESPADAS,6,BASTOS,7,6,3,8,-15,1,1,2,2,1,0,0,30,20,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,8,0,9,1,1,1,0,0
797,1,40,OURO,24,COPAS,4,OURO,16,ESPADAS,7,ESPADAS,2,COPAS,24,2,4,7,40,16,1,2,1,2,0,0,7,5,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,9,1,11,2,2,1,0,0
798,2,7,BASTOS,7,OURO,3,COPAS,4,OURO,3,BASTOS,2,BASTOS,7,3,7,1,-46,1,1,1,1,1,0,0,26,32,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,11,2,12,4,1,2,0,0
799,1,42,ESPADAS,3,OURO,1,BASTOS,6,OURO,3,BASTOS,2,ESPADAS,3,6,-10,2,-10,0,2,2,2,1,0,0,30,26,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,4,13,5,1,1,0,0
800,2,24,COPAS,8,BASTOS,7,ESPADAS,24,OURO,8,ESPADAS,6,COPAS,7,24,24,8,8,6,2,1,1,0,0,0,3,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,13,5,15,5,2,0,0,0
801,2,24,BASTOS,6,OURO,3,BASTOS,4,BASTOS,3,COPAS,2,COPAS,3,2,6,1,-46,1,1,1,1,2,0,0,23,32,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,15,7,16,8,1,1,0,0
802,1,12,COPAS,7,ESPADAS,1,OURO,8,COPAS,2,ESPADAS,1,OURO,12,1,1,2,-15,1,1,2,2,2,0,0,21,29,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,16,8,16,10,0,2,0,0
803,1,40,OURO,12,ESPADAS,8,BASTOS,8,OURO,7,BASTOS,7,OURO,40,7,12,1,-46,1,1,1,1,0,0,1,28,20,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,0,0,3,0,3,0,0,0
804,2,7,BASTOS,7,COPAS,2,OURO,24,ESPADAS,16,ESPADAS,4,COPAS,2,24,7,4,7,16,2,1,2,0,0,1,5,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,3,1,3,0,2,4,3,0,4,4,1,4,0,0
805,1,52,ESPADAS,24,OURO,12,OURO,16,ESPADAS,6,BASTOS,2,BASTOS,24,2,12,16,52,6,1,2,1,0,0,2,24,27,0,1,3,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,4,4,9,4,5,0,0,0
806,2,24,BASTOS,6,OURO,1,OURO,16,ESPADAS,7,OURO,2,BASTOS,24,16,-46,1,-46,1,1,1,1,0,0,1,4,22,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,9,4,11,4,2,0,0,0
807,1,50,BASTOS,24,BASTOS,7,COPAS,24,BASTOS,8,COPAS,8,OURO,24,8,7,8,50,24,1,2,1,0,0,0,24,23,0,0,0,1,NULL,NULL,NULL,NULL,NULL,1,2,2,2,1,2,0,1,4,11,4,18,4,7,0,0,0
808,2,24,BASTOS,12,BASTOS,1,BASTOS,16,OURO,4,OURO,1,ESPADAS,-46,1,-46,1,-46,1,1,1,1,0,0,0,27,7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,18,4,19,4,1,0,0,0
809,1,3,COPAS,2,COPAS,1,ESPADAS,16,OURO,2,ESPADAS,2,BASTOS,1,2,3,2,2,16,2,1,2,0,0,1,30,27,0,1,3,NULL,NULL,NULL,NULL,NULL,NULL,1,3,2,3,1,3,0,2,4,19,4,22,8,3,4,0,0
810,2,7,OURO,3,COPAS,1,OURO,52,ESPADAS,40,ESPADAS,6,OURO,1,40,7,6,3,52,2,1,2,0,0,2,6,27,0,2,3,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,2,2,2,0,2,4,22,8,22,15,0,7,0,0
811,1,42,ESPADAS,8,COPAS,3,OURO,24,COPAS,7,ESPADAS,6,OURO,42,6,8,24,3,7,1,2,2,0,0,1,26,20,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,2,2,22,15,23,17,1,2,0,0
812,2,16,OURO,8,ESPADAS,2,OURO,16,ESPADAS,7,BASTOS,1,BASTOS,-46,1,-46,1,-46,1,1,1,1,2,0,0,25,26,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,23,17,24,19,1,2,0,0
813,2,40,OURO,16,COPAS,4,OURO,6,COPAS,3,OURO,1,COPAS,4,1,16,3,-46,NULL,1,1,1,1,0,2,29,26,0,1,5,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0,0,6,0,6,0,0,0
814,1,16,ESPADAS,3,BASTOS,1,COPAS,16,BASTOS,6,COPAS,3,ESPADAS,3,6,16,3,-15,1,2,1,2,1,0,0,30,22,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,6,0,8,1,2,1,0,0
815,2,8,ESPADAS,2,OURO,1,ESPADAS,40,COPAS,7,OURO,6,OURO,8,6,2,40,1,7,1,2,2,2,0,0,5,27,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,2,2,8,1,8,4,0,3,0,0
816,1,7,BASTOS,3,ESPADAS,3,OURO,50,COPAS,40,BASTOS,16,ESPADAS,3,50,3,16,-15,NULL,2,2,2,0,0,0,6,7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,8,4,8,5,0,1,0,0
817,2,50,BASTOS,24,COPAS,3,OURO,4,ESPADAS,3,BASTOS,2,COPAS,3,2,50,4,-46,NULL,1,1,1,0,0,0,6,7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,8,5,9,5,1,0,0,0
818,1,12,COPAS,3,COPAS,1,BASTOS,8,ESPADAS,4,BASTOS,2,ESPADAS,1,2,12,8,3,4,2,1,2,1,0,0,25,27,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,9,5,10,6,1,1,0,0
819,2,8,COPAS,8,ESPADAS,6,BASTOS,24,ESPADAS,6,BASTOS,2,ESPADAS,6,2,8,24,-46,6,1,2,1,0,0,0,20,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,10,6,11,6,1,0,0,0
820,1,24,BASTOS,6,OURO,1,BASTOS,50,OURO,8,BASTOS,2,ESPADAS,6,8,24,2,1,50,2,1,2,1,0,0,24,21,0,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,2,2,11,6,13,8,2,2,0,0
821,2,42,ESPADAS,12,BASTOS,3,COPAS,16,COPAS,8,OURO,8,ESPADAS,12,8,42,16,-46,NULL,1,1,1,0,0,0,7,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,2,2,0,0,0,1,3,13,8,16,8,3,0,0,0
822,1,52,ESPADAS,3,COPAS,2,COPAS,16,COPAS,6,COPAS,4,COPAS,2,4,52,6,3,16,2,1,2,0,1,0,31,29,0,0,0,2,NULL,NULL,NULL,NULL,NULL,1,3,0,0,0,0,0,2,2,16,8,16,13,0,5,0,0
823,2,24,OURO,12,BASTOS,7,COPAS,52,OURO,24,ESPADAS,3,BASTOS,7,3,12,52,24,24,1,2,0,0,1,0,24,6,0,2,8,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,16,13,17,21,1,8,0,0
824,1,52,ESPADAS,40,OURO,6,ESPADAS,8,OURO,7,COPAS,1,ESPADAS,40,7,52,8,-46,NULL,1,1,1,1,0,0,27,24,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,17,21,20,21,3,0,0,0
825,2,16,COPAS,8,OURO,3,COPAS,12,BASTOS,2,OURO,1,BASTOS,3,1,16,12,-46,NULL,1,1,1,0,0,0,6,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,20,21,22,21,2,0,0,0
826,1,8,ESPADAS,7,OURO,7,ESPADAS,12,BASTOS,2,COPAS,1,OURO,7,12,7,1,8,2,2,1,1,0,0,0,0,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,22,21,23,21,1,0,0,0
827,2,3,OURO,3,COPAS,1,BASTOS,2,ESPADAS,1,COPAS,1,ESPADAS,3,1,1,2,3,1,1,2,1,0,0,0,6,5,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,23,21,24,21,1,0,0,0
828,1,8,BASTOS,7,COPAS,6,COPAS,24,ESPADAS,16,BASTOS,1,COPAS,7,24,-46,16,-46,1,2,1,1,2,0,0,0,26,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,24,21,25,23,1,2,0,0
829,1,40,OURO,7,ESPADAS,6,BASTOS,24,ESPADAS,3,COPAS,1,ESPADAS,7,24,6,3,40,1,2,1,1,1,0,0,20,6,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,2,0,0,0,1,3,2,2,6,2,4,0,0,0
830,2,8,OURO,6,OURO,3,ESPADAS,50,OURO,16,BASTOS,2,ESPADAS,-15,1,-15,1,-15,1,2,2,2,2,0,0,26,27,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,6,2,9,3,3,1,0,0
831,1,42,ESPADAS,6,BASTOS,2,COPAS,16,OURO,8,ESPADAS,3,COPAS,6,8,42,16,2,3,2,1,2,0,0,2,7,26,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,2,2,3,0,2,4,9,3,9,8,0,5,0,0
832,2,3,ESPADAS,1,BASTOS,1,ESPADAS,24,COPAS,6,ESPADAS,3,COPAS,-10,24,-10,1,-10,1,2,2,2,0,0,0,6,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,9,8,9,9,0,1,0,0
833,2,24,BASTOS,8,OURO,2,COPAS,50,ESPADAS,7,BASTOS,3,ESPADAS,2,50,8,7,24,3,2,1,1,0,0,0,5,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,2,2,3,0,1,4,12,9,16,9,4,0,0,0
834,1,7,COPAS,4,OURO,3,BASTOS,52,BASTOS,6,ESPADAS,1,ESPADAS,-10,1,-10,1,-10,1,2,2,2,1,0,0,7,25,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,16,9,16,12,0,3,0,0
835,2,50,BASTOS,6,COPAS,2,COPAS,16,BASTOS,6,BASTOS,3,OURO,-46,6,-46,1,-46,1,1,1,1,0,0,0,21,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,16,12,17,12,1,0,0,0
836,1,24,BASTOS,16,COPAS,8,ESPADAS,42,OURO,7,ESPADAS,1,ESPADAS,24,42,8,7,16,1,2,1,1,0,0,0,3,31,0,0,0,2,NULL,NULL,NULL,NULL,NULL,1,1,2,2,1,2,0,1,4,17,12,21,15,4,3,0,0
837,2,50,BASTOS,16,COPAS,8,ESPADAS,40,ESPADAS,24,OURO,3,ESPADAS,50,24,16,40,8,3,1,2,1,0,0,2,2,29,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,1,2,2,0,1,4,21,15,25,16,4,1,0,0
838,1,8,COPAS,8,OURO,3,ESPADAS,24,OURO,16,ESPADAS,2,COPAS,3,2,-46,1,-46,1,1,1,1,0,0,1,26,25,0,1,3,NULL,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,25,16,29,16,4,0,0,0
840,1,16,OURO,8,ESPADAS,2,COPAS,8,BASTOS,6,OURO,4,BASTOS,16,4,8,1,-46,1,1,1,1,0,0,0,5,7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,0,0,2,0,2,0,0,0
841,2,52,ESPADAS,12,COPAS,1,COPAS,8,OURO,7,COPAS,2,BASTOS,12,7,52,1,-46,1,1,1,1,0,0,0,4,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,2,0,4,0,2,0,0,0
842,1,42,ESPADAS,24,OURO,1,ESPADAS,40,COPAS,16,OURO,6,OURO,24,40,42,16,1,6,2,1,2,0,0,0,7,27,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,2,0,0,0,2,3,4,0,4,3,0,3,0,0
843,2,42,ESPADAS,40,BASTOS,6,OURO,52,OURO,24,ESPADAS,6,OURO,40,24,42,52,6,6,1,2,0,0,0,0,7,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,4,3,6,3,2,0,0,0
844,1,8,COPAS,6,BASTOS,6,OURO,8,OURO,3,OURO,1,ESPADAS,-46,1,-46,1,-46,1,1,1,1,0,0,0,0,26,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,6,3,7,3,1,0,0,0
845,2,16,BASTOS,8,OURO,2,BASTOS,7,ESPADAS,6,BASTOS,3,BASTOS,8,6,-46,1,-46,1,1,1,1,0,0,0,5,26,0,0,0,2,NULL,NULL,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,7,3,8,6,1,3,0,0
846,1,50,BASTOS,7,BASTOS,7,ESPADAS,3,COPAS,2,ESPADAS,2,OURO,-46,1,-46,1,-46,1,1,1,1,1,2,0,21,31,0,2,16,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,8,6,9,22,1,16,0,0
847,2,16,OURO,12,ESPADAS,1,ESPADAS,8,OURO,2,COPAS,2,COPAS,-46,2,-46,1,-46,1,1,1,1,1,0,0,23,25,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,9,22,10,24,1,2,0,0
849,1,7,OURO,6,ESPADAS,1,COPAS,4,COPAS,3,COPAS,2,ESPADAS,7,2,6,3,-46,NULL,1,1,1,0,2,0,4,33,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,1,0,3,1,2,1,0,0
850,2,52,ESPADAS,8,BASTOS,2,COPAS,24,COPAS,12,ESPADAS,4,BASTOS,52,24,8,12,2,4,1,2,2,0,0,0,5,7,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,3,0,0,0,2,3,3,1,3,4,0,3,0,0
851,1,16,BASTOS,8,ESPADAS,2,COPAS,12,ESPADAS,6,OURO,1,ESPADAS,-46,1,-46,1,-46,1,1,1,1,0,0,1,25,4,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,3,4,5,4,2,0,0,0
852,2,12,COPAS,6,ESPADAS,1,BASTOS,40,COPAS,24,OURO,16,ESPADAS,-15,1,-15,1,-15,1,2,2,2,0,1,0,21,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,5,4,6,5,1,1,0,0
853,1,50,BASTOS,6,OURO,3,OURO,24,BASTOS,6,OURO,4,BASTOS,50,4,6,24,3,6,1,2,2,0,0,1,21,23,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,3,1,3,0,2,4,6,5,7,9,1,4,0,0
854,2,12,OURO,3,ESPADAS,2,OURO,24,COPAS,16,COPAS,6,ESPADAS,-10,16,-10,1,-10,1,2,2,2,0,0,1,6,3,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,7,9,8,10,1,1,0,0
855,1,16,OURO,6,BASTOS,4,OURO,16,BASTOS,12,BASTOS,1,OURO,16,1,-46,1,-46,1,1,1,1,0,1,0,27,25,0,1,14,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,8,10,24,10,16,0,0,0
856,2,24,OURO,8,ESPADAS,7,ESPADAS,52,BASTOS,42,ESPADAS,3,OURO,7,42,-10,52,-10,0,2,2,2,1,0,0,3,28,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,0,0,0,0,0,2,1,0,0,0,3,0,3,0,0
857,1,24,OURO,16,OURO,12,COPAS,16,OURO,7,ESPADAS,3,BASTOS,12,16,16,7,24,1,2,1,1,0,0,0,26,6,0,0,0,1,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,0,3,5,3,5,0,0,0
858,2,12,COPAS,2,ESPADAS,1,COPAS,7,OURO,2,COPAS,1,OURO,1,7,-15,1,-15,1,2,2,2,0,0,0,5,25,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,5,3,5,4,0,1,0,0
859,1,16,OURO,6,OURO,3,BASTOS,52,ESPADAS,16,ESPADAS,7,BASTOS,6,7,-15,1,-15,1,2,2,2,1,0,0,28,22,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,5,4,6,5,1,1,0,0
860,2,7,BASTOS,6,COPAS,4,BASTOS,24,COPAS,8,ESPADAS,6,ESPADAS,4,8,-15,1,-15,1,2,2,2,1,0,0,27,23,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,6,5,7,6,1,1,0,0
861,1,16,BASTOS,16,ESPADAS,7,ESPADAS,8,ESPADAS,3,COPAS,2,ESPADAS,7,8,-15,1,-15,1,2,2,2,0,0,0,22,31,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,7,6,7,7,0,1,0,0
862,2,8,BASTOS,6,COPAS,2,OURO,52,COPAS,16,ESPADAS,2,ESPADAS,2,16,-15,1,-15,1,2,2,2,2,0,0,25,26,0,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,7,7,7,10,0,3,0,0
863,1,40,OURO,16,ESPADAS,8,ESPADAS,52,COPAS,16,ESPADAS,4,COPAS,8,16,-10,52,-10,0,2,2,2,0,0,0,7,23,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,7,10,7,12,0,2,0,0
864,2,16,BASTOS,8,COPAS,1,OURO,16,BASTOS,7,COPAS,6,ESPADAS,8,7,16,1,-46,1,1,1,1,0,0,0,22,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,7,12,8,12,1,0,0,0
